profile,ear,band,active_prescription,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,camfit_gain_db,output_level_db_spl,sigma_graph_input_dbfs,sigma_graph_output_dbfs,sigma_output_after_global_headroom_dbfs,global_headroom_gain_db,within_configured_sigma_graph_range
N3,left,8,True,6727.0000,5187.3000,8724.1000,-6.0,56.596912,50.596912,-106.000000,-49.403088,-69.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,-5.0,56.596912,51.596912,-105.000000,-48.403088,-68.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,-4.0,56.596912,52.596912,-104.000000,-47.403088,-67.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,-3.0,56.596912,53.596912,-103.000000,-46.403088,-66.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,-2.0,56.596912,54.596912,-102.000000,-45.403088,-65.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,-1.0,56.596912,55.596912,-101.000000,-44.403088,-64.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,0.0,56.596912,56.596912,-100.000000,-43.403088,-63.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,1.0,56.596912,57.596912,-99.000000,-42.403088,-62.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,2.0,56.596912,58.596912,-98.000000,-41.403088,-61.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,3.0,56.596912,59.596912,-97.000000,-40.403088,-60.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,4.0,56.596912,60.596912,-96.000000,-39.403088,-59.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,5.0,56.596912,61.596912,-95.000000,-38.403088,-58.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,6.0,56.596912,62.596912,-94.000000,-37.403088,-57.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,7.0,56.596912,63.596912,-93.000000,-36.403088,-56.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,8.0,56.596912,64.596912,-92.000000,-35.403088,-55.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,9.0,56.596912,65.596912,-91.000000,-34.403088,-54.403088,-20.000000,False
N3,left,8,True,6727.0000,5187.3000,8724.1000,10.0,56.596912,66.596912,-90.000000,-33.403088,-53.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,11.0,56.596912,67.596912,-89.000000,-32.403088,-52.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,12.0,56.596912,68.596912,-88.000000,-31.403088,-51.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,13.0,56.596912,69.596912,-87.000000,-30.403088,-50.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,14.0,56.596912,70.596912,-86.000000,-29.403088,-49.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,15.0,56.596912,71.596912,-85.000000,-28.403088,-48.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,16.0,56.596912,72.596912,-84.000000,-27.403088,-47.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,17.0,56.596912,73.596912,-83.000000,-26.403088,-46.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,18.0,56.596912,74.596912,-82.000000,-25.403088,-45.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,19.0,56.596912,75.596912,-81.000000,-24.403088,-44.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,20.0,56.596912,76.596912,-80.000000,-23.403088,-43.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,21.0,56.596912,77.596912,-79.000000,-22.403088,-42.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,22.0,56.596912,78.596912,-78.000000,-21.403088,-41.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,23.0,55.939017,78.939017,-77.000000,-21.060983,-41.060983,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,24.0,55.281122,79.281122,-76.000000,-20.718878,-40.718878,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,25.0,54.623228,79.623228,-75.000000,-20.376772,-40.376772,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,26.0,53.965333,79.965333,-74.000000,-20.034667,-40.034667,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,27.0,53.307438,80.307438,-73.000000,-19.692562,-39.692562,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,28.0,52.649543,80.649543,-72.000000,-19.350457,-39.350457,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,29.0,51.991649,80.991649,-71.000000,-19.008351,-39.008351,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,30.0,51.333754,81.333754,-70.000000,-18.666246,-38.666246,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,31.0,50.675859,81.675859,-69.000000,-18.324141,-38.324141,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,32.0,50.017965,82.017965,-68.000000,-17.982035,-37.982035,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,33.0,49.360070,82.360070,-67.000000,-17.639930,-37.639930,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,34.0,48.702175,82.702175,-66.000000,-17.297825,-37.297825,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,35.0,48.044280,83.044280,-65.000000,-16.955720,-36.955720,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,36.0,47.386386,83.386386,-64.000000,-16.613614,-36.613614,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,37.0,46.728491,83.728491,-63.000000,-16.271509,-36.271509,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,38.0,46.070596,84.070596,-62.000000,-15.929404,-35.929404,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,39.0,45.412701,84.412701,-61.000000,-15.587299,-35.587299,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,40.0,44.754807,84.754807,-60.000000,-15.245193,-35.245193,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,41.0,44.096912,85.096912,-59.000000,-14.903088,-34.903088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,42.0,43.439017,85.439017,-58.000000,-14.560983,-34.560983,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,43.0,42.781122,85.781122,-57.000000,-14.218878,-34.218878,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,44.0,42.123228,86.123228,-56.000000,-13.876772,-33.876772,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,45.0,41.465333,86.465333,-55.000000,-13.534667,-33.534667,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,46.0,40.807438,86.807438,-54.000000,-13.192562,-33.192562,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,47.0,40.149543,87.149543,-53.000000,-12.850457,-32.850457,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,48.0,39.491649,87.491649,-52.000000,-12.508351,-32.508351,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,49.0,38.833754,87.833754,-51.000000,-12.166246,-32.166246,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,50.0,38.175859,88.175859,-50.000000,-11.824141,-31.824141,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,51.0,37.517965,88.517965,-49.000000,-11.482035,-31.482035,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,52.0,36.860070,88.860070,-48.000000,-11.139930,-31.139930,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,53.0,36.202175,89.202175,-47.000000,-10.797825,-30.797825,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,54.0,35.544280,89.544280,-46.000000,-10.455720,-30.455720,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,55.0,34.886386,89.886386,-45.000000,-10.113614,-30.113614,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,56.0,34.228491,90.228491,-44.000000,-9.771509,-29.771509,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,57.0,33.570596,90.570596,-43.000000,-9.429404,-29.429404,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,58.0,32.912701,90.912701,-42.000000,-9.087299,-29.087299,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,59.0,32.254807,91.254807,-41.000000,-8.745193,-28.745193,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,60.0,31.596912,91.596912,-40.000000,-8.403088,-28.403088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,61.0,30.939017,91.939017,-39.000000,-8.060983,-28.060983,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,62.0,30.281122,92.281122,-38.000000,-7.718878,-27.718878,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,63.0,29.623228,92.623228,-37.000000,-7.376772,-27.376772,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,64.0,28.965333,92.965333,-36.000000,-7.034667,-27.034667,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,65.0,28.307438,93.307438,-35.000000,-6.692562,-26.692562,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,66.0,27.649543,93.649543,-34.000000,-6.350457,-26.350457,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,67.0,26.991649,93.991649,-33.000000,-6.008351,-26.008351,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,68.0,26.333754,94.333754,-32.000000,-5.666246,-25.666246,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,69.0,25.675859,94.675859,-31.000000,-5.324141,-25.324141,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,70.0,25.017965,95.017965,-30.000000,-4.982035,-24.982035,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,71.0,24.360070,95.360070,-29.000000,-4.639930,-24.639930,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,72.0,23.702175,95.702175,-28.000000,-4.297825,-24.297825,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,73.0,23.044280,96.044280,-27.000000,-3.955720,-23.955720,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,74.0,22.386386,96.386386,-26.000000,-3.613614,-23.613614,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,75.0,21.728491,96.728491,-25.000000,-3.271509,-23.271509,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,76.0,21.070596,97.070596,-24.000000,-2.929404,-22.929404,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,77.0,20.412701,97.412701,-23.000000,-2.587299,-22.587299,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,78.0,19.754807,97.754807,-22.000000,-2.245193,-22.245193,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,79.0,19.096912,98.096912,-21.000000,-1.903088,-21.903088,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,80.0,18.439017,98.439017,-20.000000,-1.560983,-21.560983,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,81.0,17.781122,98.781122,-19.000000,-1.218878,-21.218878,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,82.0,17.123228,99.123228,-18.000000,-0.876772,-20.876772,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,83.0,16.465333,99.465333,-17.000000,-0.534667,-20.534667,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,84.0,15.807438,99.807438,-16.000000,-0.192562,-20.192562,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,85.0,15.000000,100.000000,-15.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,86.0,14.000000,100.000000,-14.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,87.0,13.000000,100.000000,-13.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,88.0,12.000000,100.000000,-12.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,89.0,11.000000,100.000000,-11.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,90.0,10.000000,100.000000,-10.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,91.0,9.000000,100.000000,-9.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,92.0,8.000000,100.000000,-8.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,93.0,7.000000,100.000000,-7.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,94.0,6.000000,100.000000,-6.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,95.0,5.000000,100.000000,-5.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,96.0,4.000000,100.000000,-4.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,97.0,3.000000,100.000000,-3.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,98.0,2.000000,100.000000,-2.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,99.0,1.000000,100.000000,-1.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,100.0,0.000000,100.000000,0.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,101.0,-1.000000,100.000000,1.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,102.0,-2.000000,100.000000,2.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,103.0,-3.000000,100.000000,3.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,104.0,-4.000000,100.000000,4.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,105.0,-5.000000,100.000000,5.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,106.0,-6.000000,100.000000,6.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,107.0,-7.000000,100.000000,7.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,108.0,-8.000000,100.000000,8.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,109.0,-9.000000,100.000000,9.000000,0.000000,-20.000000,-20.000000,True
N3,left,8,True,6727.0000,5187.3000,8724.1000,110.0,-10.000000,100.000000,10.000000,0.000000,-20.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,-10.0,0.000000,-10.000000,-110.000000,-110.000000,-130.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-9.0,0.000000,-9.000000,-109.000000,-109.000000,-129.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-8.0,0.000000,-8.000000,-108.000000,-108.000000,-128.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-7.0,0.000000,-7.000000,-107.000000,-107.000000,-127.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-6.0,0.000000,-6.000000,-106.000000,-106.000000,-126.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-5.0,0.000000,-5.000000,-105.000000,-105.000000,-125.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-4.0,0.000000,-4.000000,-104.000000,-104.000000,-124.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-3.0,0.000000,-3.000000,-103.000000,-103.000000,-123.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-2.0,0.000000,-2.000000,-102.000000,-102.000000,-122.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,-1.0,0.000000,-1.000000,-101.000000,-101.000000,-121.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,0.0,0.000000,0.000000,-100.000000,-100.000000,-120.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,1.0,0.000000,1.000000,-99.000000,-99.000000,-119.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,2.0,0.000000,2.000000,-98.000000,-98.000000,-118.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,3.0,0.000000,3.000000,-97.000000,-97.000000,-117.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,4.0,0.000000,4.000000,-96.000000,-96.000000,-116.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,5.0,0.000000,5.000000,-95.000000,-95.000000,-115.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,6.0,0.000000,6.000000,-94.000000,-94.000000,-114.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,7.0,0.000000,7.000000,-93.000000,-93.000000,-113.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,8.0,0.000000,8.000000,-92.000000,-92.000000,-112.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,9.0,0.000000,9.000000,-91.000000,-91.000000,-111.000000,-20.000000,False
N3,left,9,False,11314.0000,8724.1000,22050.0000,10.0,0.000000,10.000000,-90.000000,-90.000000,-110.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,11.0,0.000000,11.000000,-89.000000,-89.000000,-109.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,12.0,0.000000,12.000000,-88.000000,-88.000000,-108.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,13.0,0.000000,13.000000,-87.000000,-87.000000,-107.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,14.0,0.000000,14.000000,-86.000000,-86.000000,-106.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,15.0,0.000000,15.000000,-85.000000,-85.000000,-105.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,16.0,0.000000,16.000000,-84.000000,-84.000000,-104.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,17.0,0.000000,17.000000,-83.000000,-83.000000,-103.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,18.0,0.000000,18.000000,-82.000000,-82.000000,-102.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,19.0,0.000000,19.000000,-81.000000,-81.000000,-101.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,20.0,0.000000,20.000000,-80.000000,-80.000000,-100.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,21.0,0.000000,21.000000,-79.000000,-79.000000,-99.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,22.0,0.000000,22.000000,-78.000000,-78.000000,-98.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,23.0,0.000000,23.000000,-77.000000,-77.000000,-97.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,24.0,0.000000,24.000000,-76.000000,-76.000000,-96.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,25.0,0.000000,25.000000,-75.000000,-75.000000,-95.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,26.0,0.000000,26.000000,-74.000000,-74.000000,-94.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,27.0,0.000000,27.000000,-73.000000,-73.000000,-93.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,28.0,0.000000,28.000000,-72.000000,-72.000000,-92.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,29.0,0.000000,29.000000,-71.000000,-71.000000,-91.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,30.0,0.000000,30.000000,-70.000000,-70.000000,-90.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,31.0,0.000000,31.000000,-69.000000,-69.000000,-89.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,32.0,0.000000,32.000000,-68.000000,-68.000000,-88.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,33.0,0.000000,33.000000,-67.000000,-67.000000,-87.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,34.0,0.000000,34.000000,-66.000000,-66.000000,-86.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,35.0,0.000000,35.000000,-65.000000,-65.000000,-85.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,36.0,0.000000,36.000000,-64.000000,-64.000000,-84.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,37.0,0.000000,37.000000,-63.000000,-63.000000,-83.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,38.0,0.000000,38.000000,-62.000000,-62.000000,-82.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,39.0,0.000000,39.000000,-61.000000,-61.000000,-81.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,40.0,0.000000,40.000000,-60.000000,-60.000000,-80.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,41.0,0.000000,41.000000,-59.000000,-59.000000,-79.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,42.0,0.000000,42.000000,-58.000000,-58.000000,-78.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,43.0,0.000000,43.000000,-57.000000,-57.000000,-77.000000,-20.000000,True
N3,left,9,False,11314.0000,8724.1000,22050.0000,44.0,0.000000,44.000000,-56.000000,-56.000000,-76.000000,-20.000000,True
