profile,ear,band,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,gain_db,output_level_db_spl
S2,right,5,1414.0000,1090.5000,1833.7000,28.0,19.235567,47.235567
S2,right,5,1414.0000,1090.5000,1833.7000,29.0,19.235567,48.235567
S2,right,5,1414.0000,1090.5000,1833.7000,30.0,19.235567,49.235567
S2,right,5,1414.0000,1090.5000,1833.7000,31.0,19.235567,50.235567
S2,right,5,1414.0000,1090.5000,1833.7000,32.0,19.235567,51.235567
S2,right,5,1414.0000,1090.5000,1833.7000,33.0,19.025164,52.025164
S2,right,5,1414.0000,1090.5000,1833.7000,34.0,18.814761,52.814761
S2,right,5,1414.0000,1090.5000,1833.7000,35.0,18.604358,53.604358
S2,right,5,1414.0000,1090.5000,1833.7000,36.0,18.393955,54.393955
S2,right,5,1414.0000,1090.5000,1833.7000,37.0,18.183552,55.183552
S2,right,5,1414.0000,1090.5000,1833.7000,38.0,17.973149,55.973149
S2,right,5,1414.0000,1090.5000,1833.7000,39.0,17.762746,56.762746
S2,right,5,1414.0000,1090.5000,1833.7000,40.0,17.552343,57.552343
S2,right,5,1414.0000,1090.5000,1833.7000,41.0,17.341940,58.341940
S2,right,5,1414.0000,1090.5000,1833.7000,42.0,17.131537,59.131537
S2,right,5,1414.0000,1090.5000,1833.7000,43.0,16.921134,59.921134
S2,right,5,1414.0000,1090.5000,1833.7000,44.0,16.710731,60.710731
S2,right,5,1414.0000,1090.5000,1833.7000,45.0,16.500328,61.500328
S2,right,5,1414.0000,1090.5000,1833.7000,46.0,16.289925,62.289925
S2,right,5,1414.0000,1090.5000,1833.7000,47.0,16.079522,63.079522
S2,right,5,1414.0000,1090.5000,1833.7000,48.0,15.869119,63.869119
S2,right,5,1414.0000,1090.5000,1833.7000,49.0,15.658716,64.658716
S2,right,5,1414.0000,1090.5000,1833.7000,50.0,15.448313,65.448313
S2,right,5,1414.0000,1090.5000,1833.7000,51.0,15.237910,66.237910
S2,right,5,1414.0000,1090.5000,1833.7000,52.0,15.027507,67.027507
S2,right,5,1414.0000,1090.5000,1833.7000,53.0,14.817104,67.817104
S2,right,5,1414.0000,1090.5000,1833.7000,54.0,14.606702,68.606702
S2,right,5,1414.0000,1090.5000,1833.7000,55.0,14.396299,69.396299
S2,right,5,1414.0000,1090.5000,1833.7000,56.0,14.185896,70.185896
S2,right,5,1414.0000,1090.5000,1833.7000,57.0,13.975493,70.975493
S2,right,5,1414.0000,1090.5000,1833.7000,58.0,13.765090,71.765090
S2,right,5,1414.0000,1090.5000,1833.7000,59.0,13.554687,72.554687
S2,right,5,1414.0000,1090.5000,1833.7000,60.0,13.344284,73.344284
S2,right,5,1414.0000,1090.5000,1833.7000,61.0,13.133881,74.133881
S2,right,5,1414.0000,1090.5000,1833.7000,62.0,12.923478,74.923478
S2,right,5,1414.0000,1090.5000,1833.7000,63.0,12.713075,75.713075
S2,right,5,1414.0000,1090.5000,1833.7000,64.0,12.502672,76.502672
S2,right,5,1414.0000,1090.5000,1833.7000,65.0,12.292269,77.292269
S2,right,5,1414.0000,1090.5000,1833.7000,66.0,12.081866,78.081866
S2,right,5,1414.0000,1090.5000,1833.7000,67.0,11.871463,78.871463
S2,right,5,1414.0000,1090.5000,1833.7000,68.0,11.661060,79.661060
S2,right,5,1414.0000,1090.5000,1833.7000,69.0,11.450657,80.450657
S2,right,5,1414.0000,1090.5000,1833.7000,70.0,11.240254,81.240254
S2,right,5,1414.0000,1090.5000,1833.7000,71.0,11.029851,82.029851
S2,right,5,1414.0000,1090.5000,1833.7000,72.0,10.819448,82.819448
S2,right,5,1414.0000,1090.5000,1833.7000,73.0,10.609045,83.609045
S2,right,5,1414.0000,1090.5000,1833.7000,74.0,10.398642,84.398642
S2,right,5,1414.0000,1090.5000,1833.7000,75.0,10.188239,85.188239
S2,right,5,1414.0000,1090.5000,1833.7000,76.0,9.977836,85.977836
S2,right,5,1414.0000,1090.5000,1833.7000,77.0,9.767433,86.767433
S2,right,5,1414.0000,1090.5000,1833.7000,78.0,9.557030,87.557030
S2,right,5,1414.0000,1090.5000,1833.7000,79.0,9.346627,88.346627
S2,right,5,1414.0000,1090.5000,1833.7000,80.0,9.136224,89.136224
S2,right,5,1414.0000,1090.5000,1833.7000,81.0,8.925821,89.925821
S2,right,5,1414.0000,1090.5000,1833.7000,82.0,8.715418,90.715418
S2,right,5,1414.0000,1090.5000,1833.7000,83.0,8.505015,91.505015
S2,right,5,1414.0000,1090.5000,1833.7000,84.0,8.294612,92.294612
S2,right,5,1414.0000,1090.5000,1833.7000,85.0,8.084209,93.084209
S2,right,5,1414.0000,1090.5000,1833.7000,86.0,7.873806,93.873806
S2,right,5,1414.0000,1090.5000,1833.7000,87.0,7.663403,94.663403
S2,right,5,1414.0000,1090.5000,1833.7000,88.0,7.453000,95.453000
S2,right,5,1414.0000,1090.5000,1833.7000,89.0,7.242597,96.242597
S2,right,5,1414.0000,1090.5000,1833.7000,90.0,7.032194,97.032194
S2,right,5,1414.0000,1090.5000,1833.7000,91.0,6.821791,97.821791
S2,right,5,1414.0000,1090.5000,1833.7000,92.0,6.611388,98.611388
S2,right,5,1414.0000,1090.5000,1833.7000,93.0,6.400985,99.400985
S2,right,5,1414.0000,1090.5000,1833.7000,94.0,6.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,95.0,5.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,96.0,4.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,97.0,3.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,98.0,2.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,99.0,1.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,100.0,0.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,101.0,-1.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,102.0,-2.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,103.0,-3.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,104.0,-4.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,105.0,-5.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,106.0,-6.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,107.0,-7.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,108.0,-8.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,109.0,-9.000000,100.000000
S2,right,5,1414.0000,1090.5000,1833.7000,110.0,-10.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,-10.0,41.921784,31.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-9.0,41.921784,32.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-8.0,41.921784,33.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-7.0,41.921784,34.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-6.0,41.921784,35.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-5.0,41.921784,36.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-4.0,41.921784,37.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-3.0,41.921784,38.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-2.0,41.921784,39.921784
S2,right,6,2378.0000,1833.7000,3084.2000,-1.0,41.921784,40.921784
S2,right,6,2378.0000,1833.7000,3084.2000,0.0,41.921784,41.921784
S2,right,6,2378.0000,1833.7000,3084.2000,1.0,41.921784,42.921784
S2,right,6,2378.0000,1833.7000,3084.2000,2.0,41.921784,43.921784
S2,right,6,2378.0000,1833.7000,3084.2000,3.0,41.921784,44.921784
S2,right,6,2378.0000,1833.7000,3084.2000,4.0,41.921784,45.921784
S2,right,6,2378.0000,1833.7000,3084.2000,5.0,41.921784,46.921784
S2,right,6,2378.0000,1833.7000,3084.2000,6.0,41.921784,47.921784
S2,right,6,2378.0000,1833.7000,3084.2000,7.0,41.921784,48.921784
S2,right,6,2378.0000,1833.7000,3084.2000,8.0,41.921784,49.921784
S2,right,6,2378.0000,1833.7000,3084.2000,9.0,41.921784,50.921784
S2,right,6,2378.0000,1833.7000,3084.2000,10.0,41.921784,51.921784
S2,right,6,2378.0000,1833.7000,3084.2000,11.0,41.921784,52.921784
S2,right,6,2378.0000,1833.7000,3084.2000,12.0,41.921784,53.921784
S2,right,6,2378.0000,1833.7000,3084.2000,13.0,41.921784,54.921784
S2,right,6,2378.0000,1833.7000,3084.2000,14.0,41.921784,55.921784
S2,right,6,2378.0000,1833.7000,3084.2000,15.0,41.921784,56.921784
S2,right,6,2378.0000,1833.7000,3084.2000,16.0,41.921784,57.921784
S2,right,6,2378.0000,1833.7000,3084.2000,17.0,41.921784,58.921784
S2,right,6,2378.0000,1833.7000,3084.2000,18.0,41.921784,59.921784
S2,right,6,2378.0000,1833.7000,3084.2000,19.0,41.921784,60.921784
S2,right,6,2378.0000,1833.7000,3084.2000,20.0,41.921784,61.921784
S2,right,6,2378.0000,1833.7000,3084.2000,21.0,41.921784,62.921784
S2,right,6,2378.0000,1833.7000,3084.2000,22.0,41.921784,63.921784
S2,right,6,2378.0000,1833.7000,3084.2000,23.0,41.921784,64.921784
S2,right,6,2378.0000,1833.7000,3084.2000,24.0,41.921784,65.921784
S2,right,6,2378.0000,1833.7000,3084.2000,25.0,41.921784,66.921784
S2,right,6,2378.0000,1833.7000,3084.2000,26.0,41.921784,67.921784
S2,right,6,2378.0000,1833.7000,3084.2000,27.0,41.377961,68.377961
S2,right,6,2378.0000,1833.7000,3084.2000,28.0,40.834138,68.834138
S2,right,6,2378.0000,1833.7000,3084.2000,29.0,40.290315,69.290315
S2,right,6,2378.0000,1833.7000,3084.2000,30.0,39.746492,69.746492
S2,right,6,2378.0000,1833.7000,3084.2000,31.0,39.202669,70.202669
S2,right,6,2378.0000,1833.7000,3084.2000,32.0,38.658846,70.658846
S2,right,6,2378.0000,1833.7000,3084.2000,33.0,38.115022,71.115022
S2,right,6,2378.0000,1833.7000,3084.2000,34.0,37.571199,71.571199
S2,right,6,2378.0000,1833.7000,3084.2000,35.0,37.027376,72.027376
S2,right,6,2378.0000,1833.7000,3084.2000,36.0,36.483553,72.483553
S2,right,6,2378.0000,1833.7000,3084.2000,37.0,35.939730,72.939730
S2,right,6,2378.0000,1833.7000,3084.2000,38.0,35.395907,73.395907
S2,right,6,2378.0000,1833.7000,3084.2000,39.0,34.852084,73.852084
S2,right,6,2378.0000,1833.7000,3084.2000,40.0,34.308261,74.308261
S2,right,6,2378.0000,1833.7000,3084.2000,41.0,33.764438,74.764438
S2,right,6,2378.0000,1833.7000,3084.2000,42.0,33.220615,75.220615
S2,right,6,2378.0000,1833.7000,3084.2000,43.0,32.676792,75.676792
S2,right,6,2378.0000,1833.7000,3084.2000,44.0,32.132969,76.132969
S2,right,6,2378.0000,1833.7000,3084.2000,45.0,31.589146,76.589146
S2,right,6,2378.0000,1833.7000,3084.2000,46.0,31.045323,77.045323
S2,right,6,2378.0000,1833.7000,3084.2000,47.0,30.501500,77.501500
S2,right,6,2378.0000,1833.7000,3084.2000,48.0,29.957677,77.957677
S2,right,6,2378.0000,1833.7000,3084.2000,49.0,29.413854,78.413854
S2,right,6,2378.0000,1833.7000,3084.2000,50.0,28.870031,78.870031
S2,right,6,2378.0000,1833.7000,3084.2000,51.0,28.326208,79.326208
S2,right,6,2378.0000,1833.7000,3084.2000,52.0,27.782385,79.782385
S2,right,6,2378.0000,1833.7000,3084.2000,53.0,27.238562,80.238562
S2,right,6,2378.0000,1833.7000,3084.2000,54.0,26.694739,80.694739
S2,right,6,2378.0000,1833.7000,3084.2000,55.0,26.150916,81.150916
S2,right,6,2378.0000,1833.7000,3084.2000,56.0,25.607093,81.607093
S2,right,6,2378.0000,1833.7000,3084.2000,57.0,25.063270,82.063270
S2,right,6,2378.0000,1833.7000,3084.2000,58.0,24.519446,82.519446
S2,right,6,2378.0000,1833.7000,3084.2000,59.0,23.975623,82.975623
S2,right,6,2378.0000,1833.7000,3084.2000,60.0,23.431800,83.431800
S2,right,6,2378.0000,1833.7000,3084.2000,61.0,22.887977,83.887977
S2,right,6,2378.0000,1833.7000,3084.2000,62.0,22.344154,84.344154
S2,right,6,2378.0000,1833.7000,3084.2000,63.0,21.800331,84.800331
S2,right,6,2378.0000,1833.7000,3084.2000,64.0,21.256508,85.256508
S2,right,6,2378.0000,1833.7000,3084.2000,65.0,20.712685,85.712685
S2,right,6,2378.0000,1833.7000,3084.2000,66.0,20.168862,86.168862
S2,right,6,2378.0000,1833.7000,3084.2000,67.0,19.625039,86.625039
S2,right,6,2378.0000,1833.7000,3084.2000,68.0,19.081216,87.081216
S2,right,6,2378.0000,1833.7000,3084.2000,69.0,18.537393,87.537393
S2,right,6,2378.0000,1833.7000,3084.2000,70.0,17.993570,87.993570
S2,right,6,2378.0000,1833.7000,3084.2000,71.0,17.449747,88.449747
S2,right,6,2378.0000,1833.7000,3084.2000,72.0,16.905924,88.905924
S2,right,6,2378.0000,1833.7000,3084.2000,73.0,16.362101,89.362101
S2,right,6,2378.0000,1833.7000,3084.2000,74.0,15.818278,89.818278
S2,right,6,2378.0000,1833.7000,3084.2000,75.0,15.274455,90.274455
S2,right,6,2378.0000,1833.7000,3084.2000,76.0,14.730632,90.730632
S2,right,6,2378.0000,1833.7000,3084.2000,77.0,14.186809,91.186809
S2,right,6,2378.0000,1833.7000,3084.2000,78.0,13.642986,91.642986
S2,right,6,2378.0000,1833.7000,3084.2000,79.0,13.099163,92.099163
S2,right,6,2378.0000,1833.7000,3084.2000,80.0,12.555340,92.555340
S2,right,6,2378.0000,1833.7000,3084.2000,81.0,12.011517,93.011517
S2,right,6,2378.0000,1833.7000,3084.2000,82.0,11.467693,93.467693
S2,right,6,2378.0000,1833.7000,3084.2000,83.0,10.923870,93.923870
S2,right,6,2378.0000,1833.7000,3084.2000,84.0,10.380047,94.380047
S2,right,6,2378.0000,1833.7000,3084.2000,85.0,9.836224,94.836224
S2,right,6,2378.0000,1833.7000,3084.2000,86.0,9.292401,95.292401
S2,right,6,2378.0000,1833.7000,3084.2000,87.0,8.748578,95.748578
S2,right,6,2378.0000,1833.7000,3084.2000,88.0,8.204755,96.204755
S2,right,6,2378.0000,1833.7000,3084.2000,89.0,7.660932,96.660932
S2,right,6,2378.0000,1833.7000,3084.2000,90.0,7.117109,97.117109
S2,right,6,2378.0000,1833.7000,3084.2000,91.0,6.573286,97.573286
S2,right,6,2378.0000,1833.7000,3084.2000,92.0,6.029463,98.029463
S2,right,6,2378.0000,1833.7000,3084.2000,93.0,5.485640,98.485640
S2,right,6,2378.0000,1833.7000,3084.2000,94.0,4.941817,98.941817
S2,right,6,2378.0000,1833.7000,3084.2000,95.0,4.397994,99.397994
S2,right,6,2378.0000,1833.7000,3084.2000,96.0,3.854171,99.854171
S2,right,6,2378.0000,1833.7000,3084.2000,97.0,3.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,98.0,2.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,99.0,1.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,100.0,0.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,101.0,-1.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,102.0,-2.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,103.0,-3.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,104.0,-4.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,105.0,-5.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,106.0,-6.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,107.0,-7.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,108.0,-8.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,109.0,-9.000000,100.000000
S2,right,6,2378.0000,1833.7000,3084.2000,110.0,-10.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,-10.0,72.333608,62.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-9.0,72.333608,63.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-8.0,72.333608,64.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-7.0,72.333608,65.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-6.0,72.333608,66.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-5.0,72.333608,67.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-4.0,72.333608,68.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-3.0,72.333608,69.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-2.0,72.333608,70.333608
S2,right,7,4000.0000,3084.2000,5187.3000,-1.0,72.333608,71.333608
S2,right,7,4000.0000,3084.2000,5187.3000,0.0,72.333608,72.333608
S2,right,7,4000.0000,3084.2000,5187.3000,1.0,72.333608,73.333608
S2,right,7,4000.0000,3084.2000,5187.3000,2.0,72.333608,74.333608
S2,right,7,4000.0000,3084.2000,5187.3000,3.0,72.333608,75.333608
S2,right,7,4000.0000,3084.2000,5187.3000,4.0,72.333608,76.333608
S2,right,7,4000.0000,3084.2000,5187.3000,5.0,72.333608,77.333608
S2,right,7,4000.0000,3084.2000,5187.3000,6.0,72.333608,78.333608
S2,right,7,4000.0000,3084.2000,5187.3000,7.0,72.333608,79.333608
S2,right,7,4000.0000,3084.2000,5187.3000,8.0,72.333608,80.333608
S2,right,7,4000.0000,3084.2000,5187.3000,9.0,72.333608,81.333608
S2,right,7,4000.0000,3084.2000,5187.3000,10.0,72.333608,82.333608
S2,right,7,4000.0000,3084.2000,5187.3000,11.0,72.333608,83.333608
S2,right,7,4000.0000,3084.2000,5187.3000,12.0,72.333608,84.333608
S2,right,7,4000.0000,3084.2000,5187.3000,13.0,72.333608,85.333608
S2,right,7,4000.0000,3084.2000,5187.3000,14.0,72.333608,86.333608
S2,right,7,4000.0000,3084.2000,5187.3000,15.0,72.333608,87.333608
S2,right,7,4000.0000,3084.2000,5187.3000,16.0,72.333608,88.333608
S2,right,7,4000.0000,3084.2000,5187.3000,17.0,72.333608,89.333608
S2,right,7,4000.0000,3084.2000,5187.3000,18.0,72.333608,90.333608
S2,right,7,4000.0000,3084.2000,5187.3000,19.0,72.333608,91.333608
S2,right,7,4000.0000,3084.2000,5187.3000,20.0,72.333608,92.333608
S2,right,7,4000.0000,3084.2000,5187.3000,21.0,72.333608,93.333608
S2,right,7,4000.0000,3084.2000,5187.3000,22.0,72.333608,94.333608
S2,right,7,4000.0000,3084.2000,5187.3000,23.0,72.333608,95.333608
S2,right,7,4000.0000,3084.2000,5187.3000,24.0,71.675713,95.675713
S2,right,7,4000.0000,3084.2000,5187.3000,25.0,71.017819,96.017819
S2,right,7,4000.0000,3084.2000,5187.3000,26.0,70.359924,96.359924
S2,right,7,4000.0000,3084.2000,5187.3000,27.0,69.702029,96.702029
S2,right,7,4000.0000,3084.2000,5187.3000,28.0,69.044134,97.044134
S2,right,7,4000.0000,3084.2000,5187.3000,29.0,68.386240,97.386240
S2,right,7,4000.0000,3084.2000,5187.3000,30.0,67.728345,97.728345
S2,right,7,4000.0000,3084.2000,5187.3000,31.0,67.070450,98.070450
S2,right,7,4000.0000,3084.2000,5187.3000,32.0,66.412555,98.412555
S2,right,7,4000.0000,3084.2000,5187.3000,33.0,65.754661,98.754661
S2,right,7,4000.0000,3084.2000,5187.3000,34.0,65.096766,99.096766
S2,right,7,4000.0000,3084.2000,5187.3000,35.0,64.438871,99.438871
S2,right,7,4000.0000,3084.2000,5187.3000,36.0,63.780977,99.780977
S2,right,7,4000.0000,3084.2000,5187.3000,37.0,63.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,38.0,62.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,39.0,61.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,40.0,60.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,41.0,59.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,42.0,58.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,43.0,57.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,44.0,56.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,45.0,55.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,46.0,54.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,47.0,53.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,48.0,52.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,49.0,51.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,50.0,50.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,51.0,49.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,52.0,48.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,53.0,47.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,54.0,46.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,55.0,45.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,56.0,44.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,57.0,43.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,58.0,42.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,59.0,41.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,60.0,40.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,61.0,39.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,62.0,38.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,63.0,37.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,64.0,36.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,65.0,35.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,66.0,34.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,67.0,33.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,68.0,32.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,69.0,31.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,70.0,30.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,71.0,29.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,72.0,28.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,73.0,27.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,74.0,26.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,75.0,25.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,76.0,24.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,77.0,23.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,78.0,22.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,79.0,21.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,80.0,20.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,81.0,19.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,82.0,18.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,83.0,17.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,84.0,16.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,85.0,15.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,86.0,14.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,87.0,13.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,88.0,12.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,89.0,11.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,90.0,10.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,91.0,9.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,92.0,8.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,93.0,7.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,94.0,6.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,95.0,5.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,96.0,4.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,97.0,3.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,98.0,2.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,99.0,1.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,100.0,0.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,101.0,-1.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,102.0,-2.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,103.0,-3.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,104.0,-4.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,105.0,-5.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,106.0,-6.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,107.0,-7.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,108.0,-8.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,109.0,-9.000000,100.000000
S2,right,7,4000.0000,3084.2000,5187.3000,110.0,-10.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-10.0,78.000000,68.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-9.0,78.000000,69.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-8.0,78.000000,70.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-7.0,78.000000,71.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-6.0,78.000000,72.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-5.0,78.000000,73.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-4.0,78.000000,74.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-3.0,78.000000,75.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-2.0,78.000000,76.000000
S2,right,8,6727.0000,5187.3000,8724.1000,-1.0,78.000000,77.000000
S2,right,8,6727.0000,5187.3000,8724.1000,0.0,78.000000,78.000000
S2,right,8,6727.0000,5187.3000,8724.1000,1.0,78.000000,79.000000
S2,right,8,6727.0000,5187.3000,8724.1000,2.0,78.000000,80.000000
S2,right,8,6727.0000,5187.3000,8724.1000,3.0,78.000000,81.000000
S2,right,8,6727.0000,5187.3000,8724.1000,4.0,78.000000,82.000000
S2,right,8,6727.0000,5187.3000,8724.1000,5.0,78.000000,83.000000
S2,right,8,6727.0000,5187.3000,8724.1000,6.0,78.000000,84.000000
S2,right,8,6727.0000,5187.3000,8724.1000,7.0,78.000000,85.000000
S2,right,8,6727.0000,5187.3000,8724.1000,8.0,78.000000,86.000000
S2,right,8,6727.0000,5187.3000,8724.1000,9.0,78.000000,87.000000
S2,right,8,6727.0000,5187.3000,8724.1000,10.0,78.000000,88.000000
S2,right,8,6727.0000,5187.3000,8724.1000,11.0,78.000000,89.000000
S2,right,8,6727.0000,5187.3000,8724.1000,12.0,78.000000,90.000000
S2,right,8,6727.0000,5187.3000,8724.1000,13.0,78.000000,91.000000
S2,right,8,6727.0000,5187.3000,8724.1000,14.0,78.000000,92.000000
S2,right,8,6727.0000,5187.3000,8724.1000,15.0,78.000000,93.000000
S2,right,8,6727.0000,5187.3000,8724.1000,16.0,78.000000,94.000000
S2,right,8,6727.0000,5187.3000,8724.1000,17.0,78.000000,95.000000
S2,right,8,6727.0000,5187.3000,8724.1000,18.0,78.000000,96.000000
S2,right,8,6727.0000,5187.3000,8724.1000,19.0,78.000000,97.000000
S2,right,8,6727.0000,5187.3000,8724.1000,20.0,78.000000,98.000000
