profile,ear,band,active_prescription,point,centre_hz,input_level_db_spl,sigma_graph_input_dbfs,sigma_graph_output_dbfs,camfit_gain_db,sigma_output_after_global_headroom_dbfs,maximum_interpolation_error_db,implementation_note
S2,right,5,True,3,1414.0000,93.0,-7.000000,-0.599015,6.400985,-20.599015,0.000000000,enter x/y in compressor graph
S2,right,5,True,4,1414.0000,94.0,-6.000000,0.000000,6.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,5,True,5,1414.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,6,True,1,2378.0000,10.0,-90.000000,-48.078216,41.921784,-68.078216,0.000000000,enter x/y in compressor graph
S2,right,6,True,2,2378.0000,26.0,-74.000000,-32.078216,41.921784,-52.078216,0.000000000,enter x/y in compressor graph
S2,right,6,True,3,2378.0000,96.0,-4.000000,-0.145829,3.854171,-20.145829,0.000000000,enter x/y in compressor graph
S2,right,6,True,4,2378.0000,97.0,-3.000000,0.000000,3.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,6,True,5,2378.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,7,True,1,4000.0000,10.0,-90.000000,-17.666392,72.333608,-37.666392,0.000000000,enter x/y in compressor graph
S2,right,7,True,2,4000.0000,23.0,-77.000000,-4.666392,72.333608,-24.666392,0.000000000,enter x/y in compressor graph
S2,right,7,True,3,4000.0000,36.0,-64.000000,-0.219023,63.780977,-20.219023,0.000000000,enter x/y in compressor graph
S2,right,7,True,4,4000.0000,37.0,-63.000000,0.000000,63.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,7,True,5,4000.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,8,True,1,6727.0000,10.0,-90.000000,-12.000000,78.000000,-32.000000,0.000000000,enter x/y in compressor graph
S2,right,8,True,2,6727.0000,22.0,-78.000000,0.000000,78.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,8,True,3,6727.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S2,right,9,False,1,11314.0000,10.0,-90.000000,-90.000000,0.000000,-110.000000,0.000000000,bypass compressor; global headroom still applies
S2,right,9,False,2,11314.0000,110.0,10.000000,10.000000,0.000000,-10.000000,0.000000000,bypass compressor; global headroom still applies
S3,left,1,True,1,177.0000,10.0,-90.000000,-74.210382,15.789618,-94.210382,0.000000000,enter x/y in compressor graph
S3,left,1,True,2,177.0000,38.0,-62.000000,-46.210382,15.789618,-66.210382,0.000000000,enter x/y in compressor graph
S3,left,1,True,3,177.0000,65.0,-35.000000,-34.476679,0.523321,-54.476679,0.000000000,enter x/y in compressor graph
S3,left,1,True,4,177.0000,66.0,-34.000000,-34.000000,0.000000,-54.000000,0.000000000,enter x/y in compressor graph
S3,left,1,True,5,177.0000,100.0,0.000000,0.000000,0.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,1,True,6,177.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,2,True,1,297.0000,10.0,-90.000000,-77.580328,12.419672,-97.580328,0.006562973,enter x/y in compressor graph
S3,left,2,True,2,297.0000,38.0,-62.000000,-49.580328,12.419672,-69.580328,0.006562973,enter x/y in compressor graph
S3,left,2,True,3,297.0000,72.0,-28.000000,-27.993194,0.006806,-47.993194,0.006562973,enter x/y in compressor graph
S3,left,2,True,4,297.0000,100.0,0.000000,0.000000,0.000000,-20.000000,0.006562973,enter x/y in compressor graph
S3,left,2,True,5,297.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.006562973,enter x/y in compressor graph
S3,left,3,True,1,500.0000,10.0,-90.000000,-75.881017,14.118983,-95.881017,0.000000000,enter x/y in compressor graph
S3,left,3,True,2,500.0000,36.0,-64.000000,-49.881017,14.118983,-69.881017,0.000000000,enter x/y in compressor graph
S3,left,3,True,3,500.0000,99.0,-1.000000,-0.686315,0.313685,-20.686315,0.000000000,enter x/y in compressor graph
S3,left,3,True,4,500.0000,100.0,0.000000,0.000000,0.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,3,True,5,500.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,4,True,1,841.0000,10.0,-90.000000,-60.816660,29.183340,-80.816660,0.000000000,enter x/y in compressor graph
S3,left,4,True,2,841.0000,37.0,-63.000000,-33.816660,29.183340,-53.816660,0.000000000,enter x/y in compressor graph
S3,left,4,True,3,841.0000,94.0,-6.000000,-0.127197,5.872803,-20.127197,0.000000000,enter x/y in compressor graph
S3,left,4,True,4,841.0000,95.0,-5.000000,0.000000,5.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,4,True,5,841.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,5,True,1,1414.0000,10.0,-90.000000,-44.285377,45.714623,-64.285377,0.000000000,enter x/y in compressor graph
S3,left,5,True,2,1414.0000,32.0,-68.000000,-22.285377,45.714623,-42.285377,0.000000000,enter x/y in compressor graph
S3,left,5,True,3,1414.0000,97.0,-3.000000,-0.048535,2.951465,-20.048535,0.000000000,enter x/y in compressor graph
S3,left,5,True,4,1414.0000,98.0,-2.000000,0.000000,2.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,5,True,5,1414.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,6,True,1,2378.0000,10.0,-90.000000,-36.451719,53.548281,-56.451719,0.000000000,enter x/y in compressor graph
S3,left,6,True,2,2378.0000,26.0,-74.000000,-20.451719,53.548281,-40.451719,0.000000000,enter x/y in compressor graph
S3,left,6,True,3,2378.0000,85.0,-15.000000,-0.267508,14.732492,-20.267508,0.000000000,enter x/y in compressor graph
S3,left,6,True,4,2378.0000,86.0,-14.000000,0.000000,14.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,6,True,5,2378.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,7,True,1,4000.0000,10.0,-90.000000,-32.666392,57.333608,-52.666392,0.000000000,enter x/y in compressor graph
S3,left,7,True,2,4000.0000,23.0,-77.000000,-19.666392,57.333608,-39.666392,0.000000000,enter x/y in compressor graph
S3,left,7,True,3,4000.0000,80.0,-20.000000,-0.166392,19.833608,-20.166392,0.000000000,enter x/y in compressor graph
S3,left,7,True,4,4000.0000,81.0,-19.000000,0.000000,19.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,7,True,5,4000.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,8,True,1,6727.0000,10.0,-90.000000,-13.403088,76.596912,-33.403088,0.000000000,enter x/y in compressor graph
S3,left,8,True,2,6727.0000,22.0,-78.000000,-1.403088,76.596912,-21.403088,0.000000000,enter x/y in compressor graph
S3,left,8,True,3,6727.0000,26.0,-74.000000,-0.034667,73.965333,-20.034667,0.000000000,enter x/y in compressor graph
S3,left,8,True,4,6727.0000,27.0,-73.000000,0.000000,73.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,8,True,5,6727.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,left,9,False,1,11314.0000,10.0,-90.000000,-90.000000,0.000000,-110.000000,0.000000000,bypass compressor; global headroom still applies
S3,left,9,False,2,11314.0000,110.0,10.000000,10.000000,0.000000,-10.000000,0.000000000,bypass compressor; global headroom still applies
S3,right,1,True,1,177.0000,10.0,-90.000000,-74.210382,15.789618,-94.210382,0.000000000,enter x/y in compressor graph
S3,right,1,True,2,177.0000,38.0,-62.000000,-46.210382,15.789618,-66.210382,0.000000000,enter x/y in compressor graph
S3,right,1,True,3,177.0000,65.0,-35.000000,-34.476679,0.523321,-54.476679,0.000000000,enter x/y in compressor graph
S3,right,1,True,4,177.0000,66.0,-34.000000,-34.000000,0.000000,-54.000000,0.000000000,enter x/y in compressor graph
S3,right,1,True,5,177.0000,100.0,0.000000,0.000000,0.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,1,True,6,177.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,2,True,1,297.0000,10.0,-90.000000,-77.580328,12.419672,-97.580328,0.006562973,enter x/y in compressor graph
S3,right,2,True,2,297.0000,38.0,-62.000000,-49.580328,12.419672,-69.580328,0.006562973,enter x/y in compressor graph
S3,right,2,True,3,297.0000,72.0,-28.000000,-27.993194,0.006806,-47.993194,0.006562973,enter x/y in compressor graph
S3,right,2,True,4,297.0000,100.0,0.000000,0.000000,0.000000,-20.000000,0.006562973,enter x/y in compressor graph
S3,right,2,True,5,297.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.006562973,enter x/y in compressor graph
S3,right,3,True,1,500.0000,10.0,-90.000000,-75.881017,14.118983,-95.881017,0.000000000,enter x/y in compressor graph
S3,right,3,True,2,500.0000,36.0,-64.000000,-49.881017,14.118983,-69.881017,0.000000000,enter x/y in compressor graph
S3,right,3,True,3,500.0000,99.0,-1.000000,-0.686315,0.313685,-20.686315,0.000000000,enter x/y in compressor graph
S3,right,3,True,4,500.0000,100.0,0.000000,0.000000,0.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,3,True,5,500.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,4,True,1,841.0000,10.0,-90.000000,-60.816660,29.183340,-80.816660,0.000000000,enter x/y in compressor graph
S3,right,4,True,2,841.0000,37.0,-63.000000,-33.816660,29.183340,-53.816660,0.000000000,enter x/y in compressor graph
S3,right,4,True,3,841.0000,94.0,-6.000000,-0.127197,5.872803,-20.127197,0.000000000,enter x/y in compressor graph
S3,right,4,True,4,841.0000,95.0,-5.000000,0.000000,5.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,4,True,5,841.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,5,True,1,1414.0000,10.0,-90.000000,-44.285377,45.714623,-64.285377,0.000000000,enter x/y in compressor graph
S3,right,5,True,2,1414.0000,32.0,-68.000000,-22.285377,45.714623,-42.285377,0.000000000,enter x/y in compressor graph
S3,right,5,True,3,1414.0000,97.0,-3.000000,-0.048535,2.951465,-20.048535,0.000000000,enter x/y in compressor graph
S3,right,5,True,4,1414.0000,98.0,-2.000000,0.000000,2.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,5,True,5,1414.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,6,True,1,2378.0000,10.0,-90.000000,-36.451719,53.548281,-56.451719,0.000000000,enter x/y in compressor graph
S3,right,6,True,2,2378.0000,26.0,-74.000000,-20.451719,53.548281,-40.451719,0.000000000,enter x/y in compressor graph
S3,right,6,True,3,2378.0000,85.0,-15.000000,-0.267508,14.732492,-20.267508,0.000000000,enter x/y in compressor graph
S3,right,6,True,4,2378.0000,86.0,-14.000000,0.000000,14.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,6,True,5,2378.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,7,True,1,4000.0000,10.0,-90.000000,-32.666392,57.333608,-52.666392,0.000000000,enter x/y in compressor graph
S3,right,7,True,2,4000.0000,23.0,-77.000000,-19.666392,57.333608,-39.666392,0.000000000,enter x/y in compressor graph
S3,right,7,True,3,4000.0000,80.0,-20.000000,-0.166392,19.833608,-20.166392,0.000000000,enter x/y in compressor graph
S3,right,7,True,4,4000.0000,81.0,-19.000000,0.000000,19.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,7,True,5,4000.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,8,True,1,6727.0000,10.0,-90.000000,-13.403088,76.596912,-33.403088,0.000000000,enter x/y in compressor graph
S3,right,8,True,2,6727.0000,22.0,-78.000000,-1.403088,76.596912,-21.403088,0.000000000,enter x/y in compressor graph
S3,right,8,True,3,6727.0000,26.0,-74.000000,-0.034667,73.965333,-20.034667,0.000000000,enter x/y in compressor graph
S3,right,8,True,4,6727.0000,27.0,-73.000000,0.000000,73.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,8,True,5,6727.0000,110.0,10.000000,0.000000,-10.000000,-20.000000,0.000000000,enter x/y in compressor graph
S3,right,9,False,1,11314.0000,10.0,-90.000000,-90.000000,0.000000,-110.000000,0.000000000,bypass compressor; global headroom still applies
S3,right,9,False,2,11314.0000,110.0,10.000000,10.000000,0.000000,-10.000000,0.000000000,bypass compressor; global headroom still applies
